,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.0313,0.016228052763816,,-0.0273,14.85,0.0,0.0
1,1.33333333331393,0.04,0.020738725576761,,-0.0254,14.5665,0.096972004492899,0.112031354289518
2,2.91666666656965,0.0576,0.029863764830536,,-0.0254,14.4615,0.391029048950896,0.359615618595215
3,4.33333333331393,0.0822,0.042618081060244,,-0.0258,14.291,0.740803357127153,0.658194474384127
4,5.83333333331393,0.1099,0.056979648522152,,-0.0242,14.2255,1.1824115405444,1.07513867291745
5,8.83333333331393,0.2091,0.10841168795252,,-0.0215,14.118,2.58977499091054,2.38169664950937
6,10.8333333333721,0.2941,0.152481479803137,,-0.0111,13.5525,4.29639995409934,3.99663831211044
7,11.9166666665697,0.3641,0.188774249562469,0.18227305132783,-0.0009,12.481,5.61450586222898,5.15093043094465
8,13.3333333333139,0.4224,0.219000942090599,,0.0388,11.975,7.98968140284738,6.98835535892871
9,14.8333333333139,0.543,0.281528199704534,0.327437481924254,0.0291,10.878,10.9335914109215,9.276576988455313
10,16.3333333333139,0.657,0.340633567598304,0.34367600427153,0.058,9.962,14.5103993727385,12.4848688658222
11,17.8333333333139,0.821,0.425662342463025,0.374568746950658,0.0814,8.674,18.8720713006088,16.277172899178
12,19.333333333313895,1.018,0.527800565928574,0.586274770654603,0.1818,6.9165,23.816536268087,20.694925276586705
13,20.833333333313895,1.06,0.549576227784173,0.649696228651787,0.1617,6.0805,29.182985338263496,25.3567871744118
14,22.333333333313895,1.444,0.748667993321082,0.734713219103891,0.1669,4.855,34.3313575234401,30.0008753076082
15,23.833333333313895,1.531,0.793774721450537,0.789713219103873,0.1725,3.854,38.9548344151352,34.7160058420088
16,25.333333333313895,1.68,0.871026474223973,0.839713219103884,0.175,2.827,43.3676345012859,39.2381363637326
17,26.9166666665697,2.068,1.07219211231856,1.03868557865638,0.1732,0.7255,47.890945675405696,43.8865145007726
18,28.333333333313895,2.32,1.20284608345215,0.947298882797642,0.1709,0.0,51.3455775247038,48.1919724191846
19,29.833333333313895,2.17,1.1250758625393,1.03485910021537,0.1825,0.0,54.3741655891624,52.8920797005831
20,31.333333333313895,2.007,1.040565555814,0.881949707834088,0.1868,0.0,56.6934972625807,56.5035871601786
21,32.8333333333139,2.015,1.04471330092935,0.973282960803873,0.1671,0.0,58.4710065322847,59.183363885654
22,35.8333333333139,1.89,0.97990478350197,,0.1565,0.0,61.0062378793772,62.7474195324694
23,46.833333333372096,1.497,0.77614680471029,0.721619280118957,0.1563,0.0,65.101,67.522
