,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.0212,0.00732884,,-0.0354,14.8253635,0.0,0.0
1,1.5,0.026,0.0089882,,-0.0354,14.9166845,0.043664,0.003652
2,3.0,0.0298,0.01030186,,-0.0354,14.791399000000002,0.16107,0.039128
3,4.5,0.0381,0.01317117,,-0.0354,15.012349,0.31174,0.082735
4,6.0,0.0422,0.01458854,,-0.0356,14.88502,0.49189,0.14133
5,7.5,0.0574,0.01984318,,-0.0353,15.065790000000002,0.68873,0.22154
6,9.0,0.07299999999999998,0.0252361,,-0.0333,14.950637,0.9731,0.33535
7,10.5,0.094,0.0324958,,-0.0343,14.85842,1.3596,0.49499
8,12.0,0.1281,0.044286318507615,,-0.0317,14.527461785661105,1.8656,0.70731
9,14.000000000058208,0.1809,0.062539278507615,,-0.0317,14.547646285661104,2.711,1.0657
10,15.999999999941792,0.2451,0.084800234247745,,-0.0295,14.361781813161237,3.8189,1.5808
11,17.999997222272214,0.3081,0.106823606878971,0.108666666666667,-0.0317,13.975985703676956,5.3743,2.2903
12,19.999995833379216,0.408,0.141359036878971,,-0.0247,13.550546703676956,7.6152,3.318
13,21.999994444486216,0.513,0.177809114301648,0.219999999999998,-0.0236,13.003790575807349,10.237,4.5897
14,23.999993055593222,0.642,0.223699539112582,0.269999999999992,-0.0189,12.31163364052072,13.52,6.2082
15,25.999991666700225,0.813,0.282986685928116,0.304999999999989,0.0256,11.367728404912569,17.385,8.2036
16,27.99999027780723,1.183,0.411151843456229,0.434999999999997,0.0641,10.17018529932853,22.088,10.464
17,29.99998888891423,1.428,0.499561434842244,0.475000000000003,0.0988,9.01108085509008,27.836,13.336
18,31.999987500021238,1.697,0.597397370601264,0.609999999999999,0.192,7.197913749658213,34.728,16.871
19,33.99998611112824,2.02,0.717069854834294,0.71,0.218,5.68263344998752,42.883,20.92
20,35.99998472223524,2.419,0.856256601364186,0.829999999999997,0.29,3.583536485304681,51.933,25.711
21,37.99998333334224,2.809,0.997935264398946,0.965000000000005,0.3502,2.15920467657961,61.726,32.071
22,39.999981944449246,3.192,1.130833225132119,1.069999999999993,0.4095,0.0,72.09699999999998,38.684
23,41.99998055555625,2.938,1.044472809193846,1.024999999999998,0.4696,0.0,81.244,44.977
24,43.999979166663245,2.776,0.98977777388215,1.024999999999998,0.4926,0.0,86.168,50.595
25,45.999977777770255,2.56,0.91708670961799,0.985000000000003,0.49,0.0,89.67499999999998,54.752
26,47.99997638887726,2.384,0.857279452225727,0.874999999999992,0.4855,0.0,92.002,57.539
27,54.0,1.92,0.697981129764228,0.819999999999999,0.4592,0.0,96.319,63.177
