,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.0596,0.015839109628842,,-0.076,14.165675,0.0,0.0
1,1.8666666666395,0.076,0.020197522345503,,-0.057,14.56099,0.237687535578303,0.047056913151119
2,3.86666666652309,0.1006,0.026735141420495,,0.04,14.79534,0.833229618237161,0.230778724636477
3,5.8666666665813,0.138,0.036674448469466,,-0.001,14.653237,1.66731178588726,0.669782212127116
4,7.8666666666395,0.201,0.053417131466397,,0.038,13.557326,2.79344681980489,1.44791251985999
5,9.89999999996508,0.2909,0.077308674346143,,0.0512,13.43923,4.35068946827311,2.58530258086967
6,12.0333333332674,0.4424,0.117570840600666,0.135333333333335,0.1222,12.663484,6.74470456447083,4.05228916246954
7,13.9499999998952,0.624,0.1658322887315,0.224999999999997,0.2039,12.5947135,9.93729032848684,6.09221793446924
8,15.8999999999651,0.833,0.221375475181634,0.224999999999997,0.2998,11.552302,14.2923338920876,8.92459346041597
9,17.9166666665697,1.187,0.315453408212005,0.330000000000008,0.4344,10.3868835,20.551334577983695,13.5494116225162
10,19.950277777737895,1.682,0.447003060330743,0.449999999999995,0.5752,8.8169215,29.454545084282895,20.280708699586896
11,21.866666666523095,2.32,0.616555945283783,0.69499999999999,0.7257,6.4672715,40.0705019004122,28.3678967313811
12,23.866666666581295,3.264,0.867430433364771,0.844999999999996,1.063,3.9849405,53.7041358063026,38.7546743810519
13,25.8666666666395,3.89,1.03379423584221,1.03000000000001,1.036,1.2627475,68.1017367694126,50.1864363744537
14,26.866666666581295,4.3,1.14275455375874,1.115,1.025,0.2615565,75.17162067617748,55.8251602941248
15,27.866666666523095,3.809,1.01226792913187,1.06999999999999,1.0347,0.001141,80.7607357659301,60.415266782837
16,29.866666666581295,,,,,0.0,86.74839091044889,65.6388908958693
17,47.949999999837,2.57,0.68299516352557,0.739999999999985,0.9575,0.0,102.319235169215,80.14354382635278
