,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.0184,0.0044252,,-0.0308,15.4349965,0.0,0.0
1,2.000000000058208,0.0217,0.005222298288327,,-0.0297,15.110122227501552,0.010828,0.12708
2,5.000000000058208,0.0271,0.0065231773295,,-0.0282,15.304988666885148,0.10385,0.33082
3,8.000000000058208,0.0319,0.007679256597991,,-0.0254,15.206819668690988,0.19913,0.50831
4,11.000000000058208,0.0397,0.009561583420118,,-0.0161,15.294155616868224,0.30068,0.71515
5,14.000000000058208,0.0494,0.011899796912866,,-0.0092,15.512567095130198,0.45617,0.97585
6,17.000000000058208,0.0618,0.014887030191759,,0.0001,15.35596951264008,0.65052,1.2982
7,20.000000000058208,0.0779,0.018771928867371,,0.0109,15.698114603285443,0.88221,1.6814
8,23.000000000058208,0.0951,0.022924310683032,,0.022,15.40529615262782,1.1629,2.1495
9,26.000000000058208,0.1165,0.028099658833171,,0.043,15.432896376722868,1.528,2.7177
10,29.000000000058208,0.1378,0.033261443606894,,0.0629,15.309347397537191,1.9835,3.383
11,32.00000000005821,0.1604,0.038746335898521,,0.0863,15.004394229210323,2.5313,4.1549
12,35.00000000005821,0.1852,0.044754974046348,,0.0994,14.594118771970852,3.145,5.0293
13,38.00000000005821,0.2145,0.051853836392582,,0.1244,14.754048712562474,3.7909,6.021
14,41.00000000005821,0.2428,0.05877789156771,,0.1656,14.021716189187744,4.5349,7.1468
15,44.00000000005821,0.2833,0.068656708859805,,0.1896,13.518485895435788,5.4396,8.421
16,47.00000000005821,0.313,0.075908292480265,0.079333333333333,0.219,12.971736666846748,6.3978,9.8307
17,50.00000000005821,0.3638,0.088302546915136,,0.2612,12.88895952275302,7.6281,11.677
18,53.00000000005821,0.4071,0.098915292141582,0.079999999999991,0.2904,12.760108577525983,8.8882,13.531
19,56.00000000005821,0.4576,0.111371439749088,0.095000000000001,0.324,11.949406294273452,10.303,15.533
20,59.00000000005821,0.5089,0.124946401911189,0.135000000000007,0.3464,11.274470990264176,11.844,17.684
21,62.00000000005821,0.58,0.142399513974139,0.175000000000003,0.3879,10.755277327690289,13.62,19.901
22,65.00000000005821,0.647,0.158955886091807,0.164999999999982,0.4336,10.168695360170318,15.563,22.588
23,68.00000000005821,0.731,0.179766910780151,,0.4753,9.943252268174652,17.658,25.455
24,71.00000000005821,0.809,0.199081638023391,0.190000000000001,0.5177,9.392570215130707,20.145,28.409
25,74.00000000005821,0.887,0.21855965548479,0.209999999999999,0.5631,7.712734730673234,22.936,31.752
26,77.00000000005821,1.003,0.247587410579786,0.270000000000015,0.6216,6.528051947848936,25.955,35.505
27,80.00000000005821,1.13,0.279386775777789,0.229999999999997,0.6705,5.409088464822952,29.341,39.407
28,83.00000000005821,1.154,0.286420262510297,0.270000000000015,0.7064,4.458171910935461,32.99,44.407
29,86.00000000005821,1.262,0.313779380666101,0.349999999999995,0.7581,3.20800984972687,36.967,49.348
30,89.00000000005821,1.373,0.34211622449451,0.329999999999997,0.8205,1.993355692122766,41.246,55.161
31,92.00000000005821,1.534,0.382766098659261,0.340000000000007,0.8994,0.779128809030499,45.815,61.456
32,95.00000000005821,1.396,0.350797089621141,0.300000000000011,0.9086,0.0,49.665,67.095
33,98.00000000005821,1.261,0.318687490281377,0.224999999999997,0.907,0.0,51.466,70.021
34,101.0000000000582,1.122,0.285630183191705,,0.8983,0.0,52.737,71.644
35,104.0000000000582,1.05,0.268314183191705,,0.8955,0.0,53.598,72.80599999999998
36,108.0,0.997,0.255795907630921,,0.8379,0.0,54.583,73.79399999999998
37,111.0,0.931,0.239922907630921,,0.8461,0.0,55.158,74.394
