,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.133333333418705,0.02,0.00557,,-0.0299,14.596,0.0,0.0
1,1.883333333360497,0.024,0.006684,,-0.0306,14.5675,-0.11735,0.03684
2,3.883333333418705,0.034,0.009472192614839,,-0.0227,14.598839457167966,-0.15271,0.12205
3,5.883333333476912,0.0466,0.012983494421356,,-0.0016,14.454740359204983,-0.1012,0.26501
4,7.883333333360497,0.0676,0.018841639561958,,0.027,14.506581488736526,0.048009,0.46713
5,9.883333333418705,0.0995,0.027735489735392,,0.0564,14.419155540724104,0.27192,0.70834
6,11.883333333476912,0.1202,0.033512019460967,,0.08,14.198452774201682,0.66158,1.0721
7,13.883333333360495,0.1492,0.041610220535792,,0.1061,14.054082347082876,1.104,1.4686
8,15.883333333418705,0.1826,0.050948089213157,,0.1301,13.801016401608347,1.5697,1.9656
9,17.883333333476912,0.2354,0.065687586819667,0.079333333333333,0.1619,13.5342650114032,2.0913,2.5447
10,19.883333333360497,0.307,0.085841107388127,,0.2053,13.301906073340476,2.7668,3.2947
11,21.883333333418705,0.3438,0.0962045293085,0.09499999999999,0.2427,13.069849113526248,3.6769,4.3113
12,23.883333333476912,0.4344,0.121535913315322,0.144999999999995,0.2942,12.649346105428654,4.8571,5.4613
13,25.883333333360497,0.525,0.146930769579441,0.190000000000001,0.3429,12.12393410616261,6.3366,6.6575
14,27.883333333418705,0.645,0.180714099597994,0.205,0.4025,11.620066887993554,8.1147,8.1343
15,29.883333333476912,0.762,0.21374499132091,0.265000000000004,0.4653,10.92698561984716,10.273,10.096
16,31.883333333360497,1.042,0.295207324656721,0.324999999999986,0.5334,10.191856793090745,13.035,12.478
17,33.883333333418705,1.21,0.343082552809212,0.424999999999998,0.5942,9.182584538147502,16.67,15.224
18,35.88333333347691,1.442,0.408235144575178,0.469999999999993,0.6377,7.666422918076947,20.082,18.126
19,37.8833333333605,1.687,0.476788562034802,0.559999999999994,0.6375,6.365450185192508,22.893,20.839
20,39.88333333341871,2.059,0.580390562034802,0.629999999999997,0.6324,5.238950185192508,25.544,23.418
21,41.88333333347691,2.396,0.674245062034802,0.700000000000001,0.6185,4.182950185192507,27.94,25.945
22,43.8833333333605,2.77,0.778404062034802,0.765000000000005,0.6,3.238450185192507,30.131,28.399
23,45.88333333341871,3.223,0.904564562034802,,0.589,2.274450185192507,32.202,30.764
24,47.88333333347691,3.48,0.977200406806219,0.985000000000003,0.5803,1.415976017608208,34.381,33.171
25,49.8833333333605,3.47,0.980538004697618,0.924999999999998,0.5669,0.0,35.799,35.234
26,51.88333333341871,3.513,0.994491546639171,0.974999999999981,0.541,0.0,36.307,37.302
27,53.88333333347691,3.438,0.976160831909606,0.960000000000005,0.5234,0.0,36.769,38.261
28,55.8833333333605,3.448,0.980361505401704,0.909999999999989,0.5144,0.0,37.163,39.055
29,57.88333333341871,3.237,0.925758829543412,0.879999999999992,0.4907,0.0,37.605,40.086
30,59.88333333347691,3.125,0.899092629148529,0.81,0.4869,0.0,37.95,40.813
31,71.05000000004657,2.401,0.69858551720581,0.609999999999999,0.4578,0.0,39.223,43.646
