,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.1168,0.033146009791836,,0.0304,15.3595225,0.0,0.0
1,1.8666666666395,0.0741,0.021028418883348,,-0.0045,14.9619735,0.041229574985036,0.055809890066649
2,3.86666666652309,0.1082,0.030705464550314,,0.0453,14.556469,0.431170922759115,0.278893643735353
3,5.8666666665813,0.1476,0.041886567168451,,0.0065,14.534014,1.15859160407394,0.657576677936206
4,7.8666666666395,0.2123,0.060247413345949,,0.1312,14.611334,2.38388369413127,1.29753579245185
5,9.89999999996508,0.3258,0.092456934847434,,0.0583,13.8162075,4.22169335614299,2.23096632199512
6,12.0333333332674,0.4637,0.131590794010912,0.153333333333333,0.1392,13.519048,7.22870475671142,3.7070821560091
7,13.9499999998952,0.782,0.221919346380274,0.23,0.2263,12.893182,11.9774024101344,6.08031797049049
8,15.8999999999651,1.033,0.293149213313073,0.36,0.3444,12.336031,17.54301694662,9.85733004441428
9,17.9166666665697,1.661,0.471365772810275,0.505,0.4995,11.2257565,25.6957267114202,14.7273812735695
10,19.950277777737895,2.01,0.57040650412321,0.625,0.6537,9.531847,36.8674452476174,21.1044162422876
11,21.866666666523095,2.982,0.8462448732813,,0.874,7.303706,50.8972957147804,30.4457503099779
12,23.866666666581295,4.032,1.14421842021134,1.11,0.9781,4.3085205,67.9324513968532,42.3531291851089
13,25.8666666666395,4.114,1.16748873530492,1.14,1.0443,1.436742,86.4327194426301,56.4913210709289
14,26.866666666581295,,,,,0.0,93.439734315771,62.3236185731891
15,27.866666666523095,3.84,1.0897318287727,1.015,1.0671,0.0,97.1249804995034,66.823559937862
16,29.866666666581295,3.054,0.866677345070788,0.945,1.061,0.0,102.782069076605,74.7959933478355
17,47.949999999837,2.408,0.683352667626214,0.805,1.1411,0.0,115.677915673859,93.378497097662
