,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.02,0.010862577754216,,-0.027,14.441,0.0,0.0
1,1.33333333331393,0.037,0.020095768845299,,-0.0259,14.356,0.154496930308844,0.124332178024832
2,2.91666666656965,0.0549,0.029817775935322,,-0.0258,14.182,0.465156871873111,0.397857697353934
3,4.33333333331393,0.0693,0.037638831918357,,-0.0249,14.151,0.839645648409439,0.728818470006232
4,5.83333333331393,0.118,0.064089208749873,,-0.0234,14.092,1.30430998768176,1.1810203756374
5,8.83333333331393,0.1873,0.10172804066823,,-0.0126,13.566,2.85462894729531,2.5384587914585
6,10.8333333333721,0.2491,0.135293405928757,,-0.0072,13.086,4.55615832299713,4.05272054889457
7,11.9166666665697,0.2876,0.156203868105622,0.179497189798217,0.0049,12.411,5.88818136480118,4.8535594899515
8,13.3333333333139,0.4271,0.231970347941277,,0.0619,11.972,8.08883498608815,6.68390760664485
9,14.8333333333139,0.521,0.28297015049732,0.276459832928595,0.052,11.169,10.8812000229149,9.213144109617852
10,16.3333333333139,0.618,0.335653652605266,0.306799267213999,0.0887,10.254,14.2611011004676,12.2794064457569
11,17.8333333333139,0.742,0.403001634681404,0.424408010778247,0.1332,9.053,18.5615679885471,15.919460578148
12,19.333333333313895,0.925,0.502394221132477,0.505402602983548,0.1888,7.989,23.8535442821467,20.6385526501262
13,20.833333333313895,1.149,0.624055091979694,0.63835473533787,0.2498,6.027,30.366976095807296,26.134270163196
14,22.333333333313895,1.305,0.708783198462576,0.779697763378914,0.3033,4.171,37.46872788678311,32.6637813439593
15,23.833333333313895,1.637,0.889101989182557,0.820002810560599,0.3372,2.642,45.274926786202094,40.17247004434311
16,25.333333333313895,2.21,1.20031484184084,0.92596969263781,0.344,0.984,53.022192529244,47.7575279055775
17,26.9166666665697,2.667,1.44852474352467,1.063250376827,0.326,0.0,59.4238187962527,54.42320319360191
18,28.333333333313895,2.54,1.3795473747854,0.998883522767558,0.3179,0.0,62.817083027127296,60.017532352790894
19,29.833333333313895,2.41,1.308940619383,1.05170181897307,0.3085,0.0,65.4804647037555,64.2145248338428
20,31.333333333313895,2.324,1.26223153503987,0.953219731358274,0.2928,0.0,67.4489912190699,67.1504258455333
21,32.8333333333139,2.168,1.17750342855699,1.01441093983064,0.2961,0.0,69.025063280074,69.72868608925289
22,35.8333333333139,2.017,1.09549096651266,,0.2729,0.0,71.4015334233859,72.8933750320857
23,46.833333333372096,1.72,0.934181686862552,0.791475823118715,0.2599,0.0,76.146,77.929
