,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.0,0.0194,0.00555616,,-0.0173,14.0789355,0.0,0.0
1,2.000000000058208,0.0225,0.006444,,-0.0134,13.770838,0.034868,0.015344
2,3.999999999941792,0.0278,0.00796192,,-0.0103,13.977625,0.13649,0.069687
3,6.0,0.0339,0.00970896,,-0.006,13.770663,0.2999,0.15103
4,8.000000000058208,0.0396,0.01134144,,-0.0005,14.0108015,0.50837,0.26008
5,9.999999999941792,0.0482,0.01380448,,0.0065,13.957519499999998,0.72382,0.39787
6,11.833333333313933,0.057,0.0163248,,0.0146,13.885632,0.9608,0.55083
7,14.000000000058208,0.066,0.018908428006835,,0.0273,14.011105240340768,1.3048,0.78232
8,15.999999999941792,0.0811,0.023240468955069,,0.0508,13.894584708494673,1.6789,1.0405
9,18.0,0.1005,0.028802236519341,,0.0787,13.842332224737556,2.1084,1.3532
10,20.000000000058208,0.1288,0.036921738988447,,0.1125,13.730940709809826,2.6762,1.7457
11,21.999999999941792,0.168,0.048154875091994,,0.1586,13.391729020673283,3.4563,2.2444
12,24.0,0.2207,0.063264706377986,,0.2148,13.426583994324396,4.4098,2.8981
13,26.000000000058208,0.28,0.080288162169879,0.066666666666667,0.2906,13.35883036879153,5.6733,3.7605
14,27.999999999941792,0.3538,0.101443547278741,,0.3901,13.130009417873907,7.3923,5.0196
15,30.0,0.422,0.120976027278741,0.079999999999991,0.4691,12.609202417873908,9.4097,6.5831
16,32.00000000005821,0.524,0.150188827278741,0.090000000000001,0.5665,11.98008291787391,11.675,8.3332
17,33.99999999994179,0.61,0.174819227278741,0.119999999999998,0.6746,11.78717591787391,14.43,10.428
18,36.0,0.709,0.203172827278741,0.169999999999992,0.7853,11.091430917873907,17.618,12.787
19,38.49999999994179,0.848,0.242982427278741,0.269999999999992,0.9352,10.46649591787391,22.18,16.194
20,41.00000000005821,1.06,0.303699227278741,0.339999999999985,1.0782,9.471526417873909,27.544,20.299
21,43.500001388951205,1.3,0.374429692359447,0.399999999999989,1.1942,8.591812601782046,33.91,25.748
22,46.0000027778442,1.545,0.445392600560317,0.429999999999997,1.2944,7.547270197887579,41.43,32.232
23,48.5000041667372,1.891,0.545458591388942,0.509999999999999,1.3669,6.530241680372965,50.65,40.032
24,50.75000000005821,2.163,0.624591831697258,0.609999999999999,1.4012,5.510218625515535,60.649,48.644
25,53.00000000005821,2.418,0.699266202955171,0.714999999999999,1.4076,4.388317522649208,71.536,58.009
26,55.5,2.722,0.788117493857313,0.755000000000006,1.3877,3.051498376618071,84.79999999999998,69.771
27,57.99999999994179,3.013,0.873569036121408,0.844999999999996,1.3481,1.663067363039285,99.404,82.601
28,61.00001111102756,3.097,0.901739750771185,0.945000000000007,1.3289,0.0,118.11,99.562
29,63.50001249992056,2.603,0.762981322705701,0.849999999999995,1.3627,0.0,127.86,110.19
30,66.00001250003697,2.384,0.702302241130695,0.730000000000008,1.355,0.0,132.72,116.4
31,69.0,2.228,0.659644936433093,,1.3215,0.0,136.62,121.58
32,71.99998749996303,2.141,0.635966070377509,,1.3046,0.0,139.14,125.02
33,74.99997222219825,1.985,0.591823120239381,,1.2976,0.0,141.17,127.25
