,t,OD,CDWOD,CDW,TDA,S,O2,CO2
0,0.133333333418705,0.019,0.0053105,,-0.0305,14.6625,-0.0047343,0.0012441
1,1.883333333360497,0.023,0.006430538002435,,-0.0304,14.583621923854864,-0.081313,0.067388
2,3.883333333418705,0.0333,0.009309886498873,,-0.0225,14.48439741096103,-0.058374,0.18419
3,5.883333333476912,0.0438,0.012249916824155,,-0.007,14.451125530067651,0.042217,0.32352
4,7.883333333360497,0.0637,0.017817762715738,,0.0168,14.264263766842378,0.27401,0.52812
5,9.883333333418705,0.106,0.029674766926452,,0.038,14.032903640170984,0.61915,0.85822
6,11.883333333476912,0.1338,0.037469739614213,,0.065,13.971668437187692,1.183,1.335
7,13.883333333360495,0.1696,0.047499413771622,,0.1024,13.510863493515307,1.9066,1.9518
8,15.883333333418705,0.2132,0.059725748105014,,0.1425,13.410356934526384,2.7837,2.702
9,17.883333333476912,0.2855,0.080111639318586,0.094666666666667,0.1898,12.912475033845327,3.8019,3.6983
10,19.883333333360497,0.3711,0.104581459462838,,0.2224,12.671714362274583,4.983,4.8924
11,21.883333333418705,0.3799,0.107101146647668,0.125000000000008,0.2632,12.216537843971146,6.2942,6.178
12,23.883333333476912,0.4764,0.134154445975809,0.2,0.3068,11.824678335769391,7.7124,7.6539
13,25.883333333360497,0.569,0.160193207873587,0.2,0.3564,11.332695891796892,9.5005,9.3262
14,27.883333333418705,0.669,0.188396212963868,0.240000000000007,0.4093,10.722946459947035,11.556,11.118
15,29.883333333476912,0.717,0.203059185488342,0.255000000000005,0.455,10.055447476125458,13.777,13.08
16,31.883333333360497,0.918,0.259607588971592,0.285000000000002,0.5146,9.201296073558876,16.184,14.888
17,33.883333333418705,1.012,0.286649181178807,0.335000000000008,0.5765,8.198295156278167,19.459,16.904
18,35.88333333347691,1.235,0.349493707459631,0.419999999999998,0.6327,7.160055660152016,23.457,20.093
19,37.8833333333605,1.412,0.399050803535068,0.479999999999992,0.658,6.273351679826915,26.364,23.026
20,39.88333333341871,1.685,0.47607843364166,0.520000000000004,0.6592,5.445754789444828,28.941,25.895
21,41.88333333347691,1.959,0.55266143364166,0.590000000000002,0.6493,4.788254789444828,31.275,28.658
22,43.8833333333605,2.25,0.634433371729459,0.649999999999995,0.635,4.090885852163335,33.338,31.094
23,45.88333333341871,2.52,0.710393977195792,0.790000000000002,0.625,3.467607260087366,35.313,33.313
24,47.88333333347691,2.77,0.780268977195792,0.795000000000001,0.6115,2.870607260087366,37.169,35.504
25,49.8833333333605,3.07,0.865604842982181,0.765000000000005,0.5996,2.282015141620366,38.925,37.742
26,51.88333333341871,3.16,0.890759842982181,0.834999999999986,0.5891,1.679515141620367,40.644,39.732
27,53.88333333347691,3.307,0.931846342982181,0.850000000000006,0.5724,1.137515141620367,42.223,41.527
28,55.8833333333605,3.55,0.999764842982181,0.924999999999987,0.5647,0.0,43.656,43.251
29,57.88333333341871,3.409,0.960546695842311,0.900000000000012,0.5532,0.0,44.897,44.842
30,59.88333333347691,3.26,0.926426730689279,0.819999999999999,0.5283,0.0,45.29,46.211
31,71.05000000004657,2.827,0.806747693756095,0.619999999999976,0.4668,0.0,46.229,49.694
